Timestamp,Wogegen sind Sie geimpft?,"Falls Sie nicht geimpft sind, weshalb nicht?",Sind Sie z.B. aufgrund von Immunsuppressiva auf eine hohe Immunität innerhalb der Bevölkerung angewiesen?,"Ich würde mich gegen Krankheiten mit hohem Infektionsrisiko, jedoch leichten Symptomen impfen lassen.","Ich würde mich gegen Krankheiten mit niedrigem Infektionsrisiko, jedoch schweren Symptomen impfen lassen.",Vor einer Impfung achte ich auf ihre Wirksamkeit.,Vor einer Impfung achte ich auf Empfehlungen meiner Ärztin bzw. meines Arztes.,Vor einer Impfung achte ich auf Empfehlungen des Gesundheitsamtes oder der Impfkommission.,"Für mich ist eine Impfung wirksam, wenn sie mein Infektionsrisiko senkt.","Für mich ist eine Impfung wirksam, wenn sie die Weitergabe des Krankheitserregers verhindert.","Für mich ist eine Impfung wirksam, wenn sie im Falle einer Infektion meine Symptome mildert.",Kurzzeitige leichte Nebenwirkungen wie Müdigkeit oder Schwindel würde ich in Kauf nehmen.,Kurzzeitige schwere Nebenwirkungen wie hohes Fieber würde ich in Kauf nehmen.,Länger andauernde Nebenwirkungen wie Müdigkeit würde ich in Kauf nehmen.,Wie viele Covid-19-Impfdosen haben Sie bereits erhalten?,"Wenn ja, wann haben Sie sich impfen lassen?","Wenn ja, aus welchem Grund haben Sie sich impfen lassen?","Sind generelle Hygienemaßnahmen (Sicherheitsabstände, Hände waschen, Lüften, persönliche Schutzmaßnahmen) Ihrer Ansicht nach bereits ausreichend wirksam?","Sind Covid-19-Maßnahmen der Regierung (Einschränkungen für Gastronomie, Veranstaltungen, Home Office) Ihrer Ansicht nach wirksam?",In welchen Bereichen vertrauen Sie der Covid-19-Impfung?,In welchen Bereichen vertrauen Sie der Covid-19-Impfung nicht?,Geschlecht,Alter,Was ist Ihre höchste abgeschlossene Schulbildung?,Welchen Beruf üben Sie aus?,Sind Sie im Gesundheitsbereich tätig?,"Wenn ja, welchen Beruf üben Sie genau aus?"
17/04/2022 01:04:12,"Masern-Mumps-Röteln, Polio, Tetanus, Hepatitis, FSME/Zeckenschutzimpfung, Covid-19",,Nein,1,4,5,3,3,4,3,4,4,1,2,3,Mit der Einführung von 3G am Arbeitsplatz,"Aufgrund der 3G-Pflicht am Arbeitsplatz, Um einfacher reisen zu können",4,2,Keine der genannten,"Verhinderung einer Ansteckung, Symptome im Falle einer Ansteckung",weiblich,42,Berufsbildende Mittlere Schule (Fach-/Handelsschule),Angestellte/r,Ja,DGKP
17/04/2022 03:15:10,"Masern-Mumps-Röteln, Polio, Tetanus, Hepatitis, FSME/Zeckenschutzimpfung, Covid-19",,Nein,5,2,4,4,3,5,3,5,5,3,1,2,Mit der Einführung von 2G in der Gastronomie und im Handel,"Zu meinem eigenem Schutz, Um besonders gefährdete Menschen zu schützen (Herdenimmunität)",1,2,Symptome im Falle einer Ansteckung,"Verhinderung einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",weiblich,34,Berufsbildende Mittlere Schule (Fach-/Handelsschule),ArbeiterIn,Ja,Dipl. Gesundheits-/ Krankenpflegerin
17/04/2022 07:18:07,"Masern-Mumps-Röteln, Polio, Tetanus, Hepatitis, FSME/Zeckenschutzimpfung, Grippe, Covid-19",,Nein,5,3,5,5,5,5,5,5,5,5,4,3,Zum ehestmöglichem Zeitpunkt,"Zu meinem eigenem Schutz, Um besonders gefährdete Menschen zu schützen (Herdenimmunität)",1,1,Keine der genannten,Keine der genannten,weiblich,39,Matura (AHS/BHS/Abendmatura),In Ausbildung (Schule/Lehre/Studium),Nein,Elementarpädagogin
17/04/2022 07:35:41,"Masern-Mumps-Röteln, Polio, Tetanus, Hepatitis, FSME/Zeckenschutzimpfung, Covid-19",,Nein,1,1,5,4,1,5,5,2,4,2,3,3,"Nach ein paar Wochen, als bereits einige Freunde und Bekannte geimpft waren",Um einfacher reisen zu können,4,2,Keine der genannten,"Verhinderung einer Ansteckung, Symptome im Falle einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",männlich,29,Matura (AHS/BHS/Abendmatura),In Ausbildung (Schule/Lehre/Studium),Nein,Aspirant
17/04/2022 07:40:49,"Masern-Mumps-Röteln, Polio, Tetanus, FSME/Zeckenschutzimpfung, Covid-19",,Nein,2,2,2,4,1,4,5,4,3,1,2,2,"Nach ein paar Wochen, als bereits einige Freunde und Bekannte geimpft waren",Zu meinem eigenem Schutz,4,2,Symptome im Falle einer Ansteckung,Keine der genannten,männlich,62,Lehre,Derzeit nicht erwerbstätig,Nein,Pension 
17/04/2022 08:15:19,"Polio, Tetanus, Hepatitis, FSME/Zeckenschutzimpfung, Covid-19",,Nein,5,4,4,4,4,3,3,5,4,4,3,3,Zum ehestmöglichem Zeitpunkt,"Zu meinem eigenem Schutz, Um besonders gefährdete Menschen zu schützen (Herdenimmunität)",3,3,Symptome im Falle einer Ansteckung,"Verhinderung einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",männlich,52,Berufsbildende Mittlere Schule (Fach-/Handelsschule),Angestellte/r,Nein,Kfm. Angestellter
17/04/2022 09:31:19,"Masern-Mumps-Röteln, Tetanus, Hepatitis, FSME/Zeckenschutzimpfung, Covid-19",,Nein,2,2,4,5,4,4,5,4,5,2,2,2,"Nach ein paar Wochen, als bereits einige Freunde und Bekannte geimpft waren","Zu meinem eigenem Schutz, Um einfacher reisen zu können",2,3,Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität),Verhinderung einer Ansteckung,weiblich,27,Matura (AHS/BHS/Abendmatura),Angestellte/r,Nein,
17/04/2022 11:39:05,"Masern-Mumps-Röteln, Polio, Tetanus, Hepatitis, FSME/Zeckenschutzimpfung, Covid-19",,Nein,1,3,4,2,2,4,4,5,4,2,2,2,Mit der Einführung von 3G am Arbeitsplatz,"Aufgrund der 3G-Pflicht am Arbeitsplatz, Aufgrund der 2G/3G-Pflicht in Gastronomie und Handel",4,2,Keine der genannten,"Verhinderung einer Ansteckung, Symptome im Falle einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",weiblich,32,Lehre,Angestellte/r,Nein,Angestellte im Büro
17/04/2022 12:08:37,"Polio, Tetanus, Hepatitis, FSME/Zeckenschutzimpfung, Covid-19",,Nein,1,5,4,2,2,5,4,3,5,3,2,3,"Nach ein paar Wochen, als bereits einige Freunde und Bekannte geimpft waren","Zu meinem eigenem Schutz, Um besonders gefährdete Menschen zu schützen (Herdenimmunität), Um einfacher reisen zu können",3,4,"Verhinderung einer Ansteckung, Symptome im Falle einer Ansteckung",Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität),männlich,72,Hochschule/Universität,Selbstständig,Ja,Arzt für Allgemeinmedizin in Ruhe
17/04/2022 12:14:21,"Masern-Mumps-Röteln, FSME/Zeckenschutzimpfung, Covid-19",,Nein,3,4,4,4,5,4,4,4,5,4,3,3,Zum ehestmöglichem Zeitpunkt,Um besonders gefährdete Menschen zu schützen (Herdenimmunität),2,4,"Verhinderung einer Ansteckung, Symptome im Falle einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",Keine der genannten,weiblich,24,Hochschule/Universität,Angestellte/r,Nein,
17/04/2022 12:14:22,"Masern-Mumps-Röteln, Polio, Tetanus, Hepatitis, FSME/Zeckenschutzimpfung",,Nein,1,1,5,2,1,1,5,1,1,1,1,keine,,,4,1,Keine der genannten,"Verhinderung einer Ansteckung, Symptome im Falle einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",weiblich,33,Hochschule/Universität,Angestellte/r,Nein,
17/04/2022 12:17:29,"Masern-Mumps-Röteln, Polio, Tetanus, Hepatitis, FSME/Zeckenschutzimpfung",,Nein,1,3,5,2,2,5,5,3,2,2,1,keine,,,4,1,Keine der genannten,"Verhinderung einer Ansteckung, Symptome im Falle einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",männlich,41,Lehre,ArbeiterIn,Nein,
17/04/2022 13:12:04,"Polio, FSME/Zeckenschutzimpfung, Covid-19",,Nein,4,5,3,5,5,5,5,5,4,2,2,3,Zum ehestmöglichem Zeitpunkt,"Zu meinem eigenem Schutz, Um besonders gefährdete Menschen zu schützen (Herdenimmunität)",3,4,Symptome im Falle einer Ansteckung,Verhinderung einer Ansteckung,männlich,55,Hochschule/Universität,Leitende/r Angestellte/r,Nein,
17/04/2022 14:42:22,"Masern-Mumps-Röteln, Polio, Tetanus, Hepatitis, FSME/Zeckenschutzimpfung, Covid-19",,Nein,2,5,4,3,3,4,5,5,5,4,3,3,Zum ehestmöglichem Zeitpunkt,"Zu meinem eigenem Schutz, Um besonders gefährdete Menschen zu schützen (Herdenimmunität)",2,4,Symptome im Falle einer Ansteckung,Verhinderung einer Ansteckung,weiblich,39,Hochschule/Universität,Angestellte/r,Nein,
17/04/2022 15:58:15,"Masern-Mumps-Röteln, Polio, Tetanus, FSME/Zeckenschutzimpfung",,Nein,3,5,5,3,2,4,5,5,4,2,1,keine,,,3,1,Keine der genannten,Keine der genannten,männlich,75,Matura (AHS/BHS/Abendmatura),Derzeit nicht erwerbstätig,Nein,
17/04/2022 16:00:46,"Masern-Mumps-Röteln, Tetanus, Hepatitis, FSME/Zeckenschutzimpfung, Grippe, Covid-19",,Nein,4,4,4,3,4,4,4,4,3,2,3,3,Zum ehestmöglichem Zeitpunkt,"Zu meinem eigenem Schutz, Um besonders gefährdete Menschen zu schützen (Herdenimmunität), Aufgrund der 3G-Pflicht am Arbeitsplatz, Aufgrund der 2G/3G-Pflicht in Gastronomie und Handel, Um einfacher reisen zu können",3,2,"Verhinderung einer Ansteckung, Symptome im Falle einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)","Verhinderung einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",weiblich,25,Matura (AHS/BHS/Abendmatura),Angestellte/r,Nein,Kindergartenpädagogin
17/04/2022 16:43:45,"Masern-Mumps-Röteln, Polio, Tetanus, Hepatitis, FSME/Zeckenschutzimpfung, Grippe, Covid-19",,Nein,4,5,4,5,5,5,5,5,5,4,3,3,Zum ehestmöglichem Zeitpunkt,"Zu meinem eigenem Schutz, Um besonders gefährdete Menschen zu schützen (Herdenimmunität)",4,5,"Verhinderung einer Ansteckung, Symptome im Falle einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",Keine der genannten,weiblich,52,Hochschule/Universität,Leitende/r Angestellte/r,Ja,Ärztin
17/04/2022 17:24:26,"Masern-Mumps-Röteln, Polio, Tetanus, Hepatitis, FSME/Zeckenschutzimpfung",Aus Angst vor Nebenwirkungen,Nein,1,4,5,3,2,5,5,4,3,1,1,keine,,,2,1,Keine der genannten,"Verhinderung einer Ansteckung, Symptome im Falle einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",männlich,55,Hochschule/Universität,Leitende/r Angestellte/r,Ja,Geschäftsführer
17/04/2022 19:51:24,"Masern-Mumps-Röteln, Tetanus, FSME/Zeckenschutzimpfung",Aus Angst vor Nebenwirkungen,Nein,1,1,5,1,1,5,5,5,3,1,1,keine,,,3,1,Keine der genannten,"Verhinderung einer Ansteckung, Symptome im Falle einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",weiblich,34,Pflichtschule,Derzeit nicht erwerbstätig,Nein,
17/04/2022 20:02:16,"Masern-Mumps-Röteln, Polio, Tetanus, Hepatitis, FSME/Zeckenschutzimpfung",,Nein,2,4,5,5,3,4,4,3,3,2,1,keine,,,3,3,Keine der genannten,"Verhinderung einer Ansteckung, Symptome im Falle einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",weiblich,25,Matura (AHS/BHS/Abendmatura),Angestellte/r,Nein,Bilanzbuchhaltung
17/04/2022 20:25:27,"Polio, Tetanus, Hepatitis, FSME/Zeckenschutzimpfung, Grippe, Covid-19",,Nein,4,1,4,4,5,4,5,5,5,5,3,3,Zum ehestmöglichem Zeitpunkt,"Zu meinem eigenem Schutz, Um besonders gefährdete Menschen zu schützen (Herdenimmunität)",4,3,Symptome im Falle einer Ansteckung,Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität),weiblich,60,Matura (AHS/BHS/Abendmatura),Angestellte/r,Nein,
17/04/2022 21:01:22,"Masern-Mumps-Röteln, Polio, Tetanus, Hepatitis, Covid-19",,Nein,2,4,5,5,5,3,3,5,4,2,1,3,Zum ehestmöglichem Zeitpunkt,"Zu meinem eigenem Schutz, Um besonders gefährdete Menschen zu schützen (Herdenimmunität)",4,2,Symptome im Falle einer Ansteckung,Verhinderung einer Ansteckung,weiblich,32,Berufsbildende Mittlere Schule (Fach-/Handelsschule),Angestellte/r,Ja,Dgks
17/04/2022 21:55:11,"Masern-Mumps-Röteln, Tetanus, Hepatitis, FSME/Zeckenschutzimpfung, Covid-19",,Nein,3,5,3,3,3,4,4,4,4,4,2,3,Zum ehestmöglichem Zeitpunkt,"Zu meinem eigenem Schutz, Um besonders gefährdete Menschen zu schützen (Herdenimmunität)",3,1,Symptome im Falle einer Ansteckung,Verhinderung einer Ansteckung,weiblich,25,Matura (AHS/BHS/Abendmatura),Angestellte/r,Nein,
17/04/2022 23:02:10,"Masern-Mumps-Röteln, Tetanus, Hepatitis, FSME/Zeckenschutzimpfung",Aus Angst vor Nebenwirkungen,Nein,2,3,5,3,2,4,4,5,2,1,1,keine,,,4,2,"Symptome im Falle einer Ansteckung, Keine der genannten","Verhinderung einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",weiblich,33,Lehre,Angestellte/r,Nein,
18/04/2022 07:45:37,"Masern-Mumps-Röteln, Polio",Ich bin Impfungen gegenüber generell vorsichtig eingestellt,Nein,1,1,2,1,1,2,1,2,2,1,1,keine,,,4,1,Keine der genannten,"Verhinderung einer Ansteckung, Symptome im Falle einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",weiblich,60,Hochschule/Universität,Selbstständig,Nein,
18/04/2022 09:21:48,"Masern-Mumps-Röteln, Tetanus, Hepatitis, Covid-19",,Nein,1,4,5,3,4,5,5,4,5,3,2,2,Mit der Einführung von 2G in der Gastronomie und im Handel,"Aufgrund der 3G-Pflicht am Arbeitsplatz, Aufgrund der 2G/3G-Pflicht in Gastronomie und Handel",2,1,Keine der genannten,"Verhinderung einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",weiblich,33,Berufsbildende Mittlere Schule (Fach-/Handelsschule),ArbeiterIn,Nein,
18/04/2022 10:06:32,"Masern-Mumps-Röteln, Polio, Tetanus, FSME/Zeckenschutzimpfung, Grippe, Covid-19",,Nein,5,5,5,5,4,5,4,5,4,2,2,3,Zum ehestmöglichem Zeitpunkt,"Zu meinem eigenem Schutz, Um besonders gefährdete Menschen zu schützen (Herdenimmunität)",3,3,Symptome im Falle einer Ansteckung,"Verhinderung einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",männlich,65,Berufsbildende Mittlere Schule (Fach-/Handelsschule),Derzeit nicht erwerbstätig,Nein,Pensionist
18/04/2022 10:24:38,"Masern-Mumps-Röteln, Polio, Tetanus, Hepatitis, Covid-19",,Nein,2,3,4,4,4,4,5,4,4,2,1,3,"Nach ein paar Wochen, als bereits einige Freunde und Bekannte geimpft waren",Um besonders gefährdete Menschen zu schützen (Herdenimmunität),2,5,Keine der genannten,Keine der genannten,weiblich,54,Lehre,ArbeiterIn,Ja,Behindertenbetreuerin 
18/04/2022 16:36:59,"Masern-Mumps-Röteln, Polio, Tetanus, Covid-19",,Nein,2,3,5,2,2,4,5,4,5,4,1,3,Zum ehestmöglichem Zeitpunkt,"Zu meinem eigenem Schutz, Um besonders gefährdete Menschen zu schützen (Herdenimmunität)",2,5,"Verhinderung einer Ansteckung, Symptome im Falle einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",Keine der genannten,weiblich,60,Hochschule/Universität,Derzeit nicht erwerbstätig,Nein,
18/04/2022 16:37:38,"Masern-Mumps-Röteln, Polio, Tetanus, Hepatitis, FSME/Zeckenschutzimpfung, Grippe, Covid-19",,Nein,4,5,2,5,4,4,4,4,4,4,3,3,Zum ehestmöglichem Zeitpunkt,"Zu meinem eigenem Schutz, Um besonders gefährdete Menschen zu schützen (Herdenimmunität)",3,3,"Symptome im Falle einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",Verhinderung einer Ansteckung,weiblich,40,Hochschule/Universität,Angestellte/r,Nein,
18/04/2022 18:00:19,"Tetanus, FSME/Zeckenschutzimpfung",,Nein,1,1,5,3,1,3,3,3,1,1,1,keine,,,3,1,Keine der genannten,"Verhinderung einer Ansteckung, Symptome im Falle einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",männlich,44,Berufsbildende Mittlere Schule (Fach-/Handelsschule),Selbstständig,Nein,
18/04/2022 18:18:48,"Masern-Mumps-Röteln, Polio, Tetanus, Hepatitis, FSME/Zeckenschutzimpfung, Covid-19",,Nein,2,5,4,4,4,4,4,5,5,5,3,3,Zum ehestmöglichem Zeitpunkt,Zu meinem eigenem Schutz,3,2,Symptome im Falle einer Ansteckung,"Verhinderung einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",weiblich,39,Hochschule/Universität,Angestellte/r,Nein,
18/04/2022 18:43:46,"Masern-Mumps-Röteln, Polio, Tetanus, Hepatitis",,Nein,1,1,2,2,3,3,2,2,1,1,1,keine,,,1,1,Keine der genannten,Keine der genannten,weiblich,33,Hochschule/Universität,Leitende/r Angestellte/r,Ja,
18/04/2022 21:53:33,"Masern-Mumps-Röteln, Polio, Tetanus, Hepatitis, FSME/Zeckenschutzimpfung, Grippe, Covid-19",,Nein,4,5,5,5,5,5,4,5,4,3,3,3,Zum ehestmöglichem Zeitpunkt,"Zu meinem eigenem Schutz, Um besonders gefährdete Menschen zu schützen (Herdenimmunität)",3,4,"Symptome im Falle einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",Verhinderung einer Ansteckung,weiblich,45,Matura (AHS/BHS/Abendmatura),Angestellte/r,Nein,Office Managerin/Waldpädagogin
18/04/2022 22:03:55,"Polio, Tetanus, Covid-19",Ich bin Impfungen gegenüber generell vorsichtig eingestellt,Nein,2,3,4,4,3,5,5,5,5,3,2,3,Zum ehestmöglichem Zeitpunkt,"Zu meinem eigenem Schutz, Um besonders gefährdete Menschen zu schützen (Herdenimmunität), Aufgrund der 3G-Pflicht am Arbeitsplatz",3,5,Symptome im Falle einer Ansteckung,Verhinderung einer Ansteckung,weiblich,60,Matura (AHS/BHS/Abendmatura),Angestellte/r,Ja,DGKP DiabetesCare 
18/04/2022 22:13:39,"Masern-Mumps-Röteln, Polio, Hepatitis, FSME/Zeckenschutzimpfung, Covid-19",,Nein,5,5,4,3,5,3,3,4,5,4,3,3,Zum ehestmöglichem Zeitpunkt,"Zu meinem eigenem Schutz, Um besonders gefährdete Menschen zu schützen (Herdenimmunität), Um einfacher reisen zu können",3,3,Symptome im Falle einer Ansteckung,"Verhinderung einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",weiblich,26,Hochschule/Universität,Angestellte/r,Nein,Projektmanagement
19/04/2022 07:11:13,"Polio, Tetanus, FSME/Zeckenschutzimpfung, Covid-19",,Nein,3,4,4,5,4,5,5,5,5,4,4,2,"Nach ein paar Wochen, als bereits einige Freunde und Bekannte geimpft waren",Um besonders gefährdete Menschen zu schützen (Herdenimmunität),2,3,"Symptome im Falle einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",Verhinderung einer Ansteckung,weiblich,52,Hochschule/Universität,Angestellte/r,Nein,
19/04/2022 09:04:08,"Masern-Mumps-Röteln, Polio, Tetanus, Hepatitis, FSME/Zeckenschutzimpfung, Covid-19",,Nein,2,4,4,3,5,5,5,5,5,2,3,3,Zum ehestmöglichem Zeitpunkt,Um besonders gefährdete Menschen zu schützen (Herdenimmunität),3,3,Symptome im Falle einer Ansteckung,Verhinderung einer Ansteckung,weiblich,28,Hochschule/Universität,In Ausbildung (Schule/Lehre/Studium),Nein,
19/04/2022 10:55:18,"Masern-Mumps-Röteln, Polio, Tetanus, Hepatitis, FSME/Zeckenschutzimpfung, Covid-19",,Nein,4,5,3,5,4,4,4,5,5,4,2,3,Zum ehestmöglichem Zeitpunkt,"Zu meinem eigenem Schutz, Um besonders gefährdete Menschen zu schützen (Herdenimmunität)",3,4,"Symptome im Falle einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",Verhinderung einer Ansteckung,weiblich,20,Matura (AHS/BHS/Abendmatura),In Ausbildung (Schule/Lehre/Studium),Ja,Studium Gesundheits- und Krankenpflege
19/04/2022 11:46:07,"Masern-Mumps-Röteln, Polio, Tetanus, Hepatitis, FSME/Zeckenschutzimpfung, Grippe, Covid-19",,Nein,5,5,2,4,4,5,5,5,5,3,4,3,Zum ehestmöglichem Zeitpunkt,"Zu meinem eigenem Schutz, Um besonders gefährdete Menschen zu schützen (Herdenimmunität)",1,4,"Verhinderung einer Ansteckung, Symptome im Falle einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",Keine der genannten,männlich,37,Hochschule/Universität,Angestellte/r,Nein,
19/04/2022 16:33:17,"Masern-Mumps-Röteln, Tetanus, FSME/Zeckenschutzimpfung, Grippe, Covid-19",,Nein,5,5,3,5,5,4,4,5,5,5,2,3,Zum ehestmöglichem Zeitpunkt,"Zu meinem eigenem Schutz, Um besonders gefährdete Menschen zu schützen (Herdenimmunität), Um einfacher reisen zu können",3,4,"Symptome im Falle einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",Verhinderung einer Ansteckung,männlich,23,Matura (AHS/BHS/Abendmatura),In Ausbildung (Schule/Lehre/Studium),Nein,
19/04/2022 21:39:24,"Masern-Mumps-Röteln, Tetanus, FSME/Zeckenschutzimpfung, Covid-19",,Ja,3,3,4,4,2,3,5,5,4,4,2,3,"Nach ein paar Wochen, als bereits einige Freunde und Bekannte geimpft waren",Zu meinem eigenem Schutz,2,5,Symptome im Falle einer Ansteckung,"Verhinderung einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",weiblich,38,Lehre,Derzeit nicht erwerbstätig,Nein,
19/04/2022 21:52:45,"Masern-Mumps-Röteln, Tetanus",Ich bin Impfungen gegenüber generell vorsichtig eingestellt,Nein,1,3,5,3,2,5,4,4,3,1,1,keine,,,5,2,Keine der genannten,"Verhinderung einer Ansteckung, Symptome im Falle einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",weiblich,27,Berufsbildende Mittlere Schule (Fach-/Handelsschule),ArbeiterIn,Nein,Produktion
20/04/2022 07:18:49,"Masern-Mumps-Röteln, Polio, Tetanus, Hepatitis, FSME/Zeckenschutzimpfung, Covid-19",,Nein,3,5,3,4,3,3,5,5,4,4,3,3,"Nach ein paar Wochen, als bereits einige Freunde und Bekannte geimpft waren","Zu meinem eigenem Schutz, Um besonders gefährdete Menschen zu schützen (Herdenimmunität)",3,2,Symptome im Falle einer Ansteckung,"Verhinderung einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",weiblich,38,Matura (AHS/BHS/Abendmatura),Angestellte/r,Nein,
20/04/2022 07:53:38,"Masern-Mumps-Röteln, Polio, Hepatitis",,Nein,1,3,5,2,1,1,3,1,5,5,4,keine,,,4,1,Keine der genannten,Verhinderung einer Ansteckung,weiblich,56,Berufsbildende Mittlere Schule (Fach-/Handelsschule),Angestellte/r,Nein,
20/04/2022 10:01:01,"Masern-Mumps-Röteln, Polio, Tetanus, Hepatitis, FSME/Zeckenschutzimpfung, Covid-19",,Nein,4,4,5,5,5,2,2,5,5,5,5,3,Zum ehestmöglichem Zeitpunkt,"Zu meinem eigenem Schutz, Um besonders gefährdete Menschen zu schützen (Herdenimmunität)",4,4,Symptome im Falle einer Ansteckung,Keine der genannten,weiblich,35,Hochschule/Universität,Angestellte/r,Ja,Ehrenamtlich: Rettungssanitäterin
20/04/2022 16:27:51,"Masern-Mumps-Röteln, Polio, Tetanus, FSME/Zeckenschutzimpfung, Covid-19",,Nein,4,4,5,4,5,4,3,4,5,4,1,3,Zum ehestmöglichem Zeitpunkt,"Zu meinem eigenem Schutz, Um besonders gefährdete Menschen zu schützen (Herdenimmunität)",2,3,"Symptome im Falle einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",Verhinderung einer Ansteckung,männlich,47,Hochschule/Universität,Leitende/r Angestellte/r,Nein,
20/04/2022 17:36:38,"Masern-Mumps-Röteln, Polio, Tetanus, Hepatitis, FSME/Zeckenschutzimpfung, Covid-19",,Nein,2,4,4,5,2,4,4,5,4,1,1,3,"Nach ein paar Wochen, als bereits einige Freunde und Bekannte geimpft waren","Zu meinem eigenem Schutz, Um besonders gefährdete Menschen zu schützen (Herdenimmunität)",2,3,Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität),"Verhinderung einer Ansteckung, Symptome im Falle einer Ansteckung",weiblich,37,Matura (AHS/BHS/Abendmatura),Angestellte/r,Nein,
21/04/2022 20:39:14,"Masern-Mumps-Röteln, Tetanus, Hepatitis, FSME/Zeckenschutzimpfung",Aus Angst vor Nebenwirkungen,Nein,1,2,5,3,1,4,5,4,5,4,2,keine,,,3,3,Keine der genannten,"Verhinderung einer Ansteckung, Symptome im Falle einer Ansteckung, Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität)",weiblich,41,Lehre,ArbeiterIn,Nein,
21/04/2022 21:36:52,"Masern-Mumps-Röteln, Polio, Tetanus, Hepatitis, Covid-19",,Nein,1,3,5,2,1,5,5,5,4,1,1,3,"Nach ein paar Wochen, als bereits einige Freunde und Bekannte geimpft waren","Aufgrund der 3G-Pflicht am Arbeitsplatz, Aufgrund der 2G/3G-Pflicht in Gastronomie und Handel",5,1,Keine der genannten,Symptome im Falle einer Ansteckung,weiblich,30,Lehre,Angestellte/r,Nein,
23/04/2022 07:20:11,Ich weiß es nicht/Ich bin mir nicht sicher,Ich bin Impfungen gegenüber generell vorsichtig eingestellt,Nein,1,1,3,1,1,1,5,1,1,1,1,keine,,,5,1,Keine der genannten,Symptome im Falle einer Ansteckung,männlich,34,Matura (AHS/BHS/Abendmatura),Angestellte/r,Nein,
25/04/2022 04:26:04,"Polio, Tetanus, Hepatitis, Covid-19",,Nein,3,1,2,1,3,1,2,1,1,1,3,3,Zum ehestmöglichem Zeitpunkt,Zu meinem eigenem Schutz,3,4,Symptome im Falle einer Ansteckung,Wahrscheinlichkeit einer Weitergabe im Falle einer Ansteckung (Infektiösität),männlich,53,Lehre,Angestellte/r,Ja,gips und Operationsassistent
